candidate,stage,covariate,mean_broad,mean_specialized,smd
primary_leaves_63,raw,lead_country=CR,0.0001366677665167877,0.00015866058906030856,0.0018099877655468927
primary_leaves_63,raw,lead_country=CU,0.00027073233748087466,0.00020511921458625526,-0.004254246155650002
primary_leaves_63,raw,lead_country=CV,4.555592217226256e-06,4.821178120617111e-06,0.00012265758150461657
primary_leaves_63,raw,lead_country=CW,1.4968374428029127e-05,8.32748948106592e-06,-0.0019458272387881332
primary_leaves_63,raw,lead_country=CY,0.0006247669326481722,0.0004943899018232819,-0.005513073765635047
primary_leaves_63,raw,lead_country=CZ,0.004438448417354724,0.0038735974754558204,-0.0087801800819825
primary_leaves_63,raw,lead_country=DE,0.021462045734241066,0.028170582047685834,0.04313371878031506
primary_leaves_63,raw,lead_country=DJ,5.206391105401435e-06,3.944600280504909e-06,-0.000589887647733936
primary_leaves_63,raw,lead_country=DK,0.0031459618254388176,0.004999561711079944,0.02910741744531545
primary_leaves_63,raw,lead_country=DM,9.111184434452512e-06,7.012622720897616e-06,-0.0007391025927331993
primary_leaves_63,raw,lead_country=DO,3.1889145520583796e-05,3.0241935483870968e-05,-0.00029554000299270386
primary_leaves_63,raw,lead_country=DZ,0.0019641110445126914,0.0016676893408134642,-0.006962437657266898
primary_leaves_63,raw,lead_country=EC,0.000442543243959122,0.00036509467040673213,-0.0038548597726756053
primary_leaves_63,raw,lead_country=EE,0.00040089211511591053,0.00038832398316970547,-0.000632810225639553
primary_leaves_63,raw,lead_country=EG,0.01028197163427966,0.006983257363253857,-0.035663605580471845
primary_leaves_63,raw,lead_country=ER,1.7571569980729845e-05,1.0080645161290323e-05,-0.002014599377047614
primary_leaves_63,raw,lead_country=ES,0.012962612254673224,0.01610404978962132,0.026251993333403598
primary_leaves_63,raw,lead_country=ET,0.0015807904993775108,0.0009738779803646564,-0.01699288197769129
