source_macro,target_macro,raw_edges_broad,raw_edges_specialized,ipw_edges_broad,ipw_edges_specialized,rate_broad,rate_specialized,row_share_broad,row_share_specialized,row_share_difference,standardized_share_broad,standardized_share_specialized,standardized_share_difference,pooled_standardized_share,plot_edge
19,12,428,287,1139.2083917856216,503.98930406570435,0.01829388687415249,0.004851619347012087,0.0021648388417108426,0.0011681490624482393,-0.0009966897792626033,3.976016561652192e-05,2.1454622530248635e-05,-1.8305543086273284e-05,3.060739407338528e-05,False
19,13,105,61,246.05347526073456,105.88002181053162,0.00395123005928402,0.001019246952532683,0.00046757566413943184,0.00024540927200678687,-0.00022216639213264497,8.587653494680886e-06,4.507270061317217e-06,-4.080383433363669e-06,6.547461777999052e-06,False
19,14,89,181,213.34236586093903,313.4340378046036,0.003425941324402145,0.003017251813793822,0.0004054147103624551,0.0007264790630419428,0.0003210643526794877,7.445984299989081e-06,1.3342761274855892e-05,5.896776974866811e-06,1.0394372787422485e-05,False
19,15,21,58,74.40795850753784,112.78178000450134,0.001194874252409549,0.001085686266446967,0.00014139751767193727,0.00026140620348626744,0.00012000868581433016,2.5969548458204538e-06,4.801075139425316e-06,2.204120293604862e-06,3.699014992622885e-06,False
19,16,45,119,139.75708901882172,212.93760788440704,0.0022442780397392893,0.0020498296487335373,0.00026558053547881506,0.0004935479086629836,0.00022796737318416855,4.8777423389249676e-06,9.064668561018631e-06,4.186926222093663e-06,6.971205449971799e-06,False
19,17,114,155,300.39853274822235,278.0341337919235,0.004823925819791113,0.0026764770040809973,0.0005708476310176933,0.0006444289791421884,7.358134812449513e-05,1.0484381522425731e-05,1.1835801559496396e-05,1.3514200370706646e-06,1.1160091540961063e-05,False
19,18,256,250,735.724888920784,436.14500868320465,0.011814579303896155,0.0041985207724851425,0.0013980987392944262,0.0010108991974130154,-0.0003871995418814108,2.5677956414836842e-05,1.8566518087316925e-05,-7.111438327519917e-06,2.2122237251076884e-05,False
19,19,113877,180294,338957.70886051655,282561.00541603565,5.443125266393835,2.720054631177066,0.6441216717938709,0.6549213860263645,0.010799714232493596,0.011830157448337238,0.01202850866886306,0.00019835122052582269,0.01192933305860015,False
19,20,225,207,628.43610227108,341.71085345745087,0.010091690901750222,0.003289456689545239,0.0011942177511503234,0.0007920192152384842,-0.0004021985359118392,2.1933408923133793e-05,1.454649397571927e-05,-7.386914947414524e-06,1.823995144942653e-05,False
19,21,1251,2074,4466.981814622879,3821.3959587812424,0.07173267031286518,0.03678641276045781,0.008488609992026257,0.008857251672769307,0.0003686416807430499,0.00015590469490574108,0.00016267529325102634,6.770598345285256e-06,0.0001592899940783837,False
