candidate,stage,covariate,mean_broad,mean_specialized,smd
downstream_deterministic,raw,lead_country=FI,0.002305574202571487,0.003305917837294384,0.01891274507216735
downstream_deterministic,raw,lead_country=FJ,5.534419859321558e-05,4.756402379423018e-05,-0.001084652324741058
downstream_deterministic,raw,lead_country=FK,1.3022164374874255e-06,3.0545703354092774e-06,0.0011872829020023008
downstream_deterministic,raw,lead_country=FM,0.0,8.727343815455079e-07,0.001321162475406771
downstream_deterministic,raw,lead_country=FO,1.1719947937386829e-05,5.236406289273047e-06,-0.002226707503831698
downstream_deterministic,raw,lead_country=FR,0.012447235817723556,0.018337458457843438,0.04785992291599341
downstream_deterministic,raw,lead_country=GA,1.8231030124823956e-05,1.789105482168291e-05,-7.999813916829347e-05
downstream_deterministic,raw,lead_country=GB,0.029654723822682395,0.03914344611388835,0.05208140099925643
downstream_deterministic,raw,lead_country=GD,5.664641503070301e-05,2.9672968972547266e-05,-0.004105892299659822
downstream_deterministic,raw,lead_country=GE,0.00021942346971663118,0.00015971039182282793,-0.004337408809353276
downstream_deterministic,raw,lead_country=GF,8.464406843668266e-06,1.658195324936465e-05,0.0022938788272604716
downstream_deterministic,raw,lead_country=GH,0.0009148070473349164,0.0006248778171865836,-0.010453560706891919
downstream_deterministic,raw,lead_country=GI,8.464406843668266e-06,7.85460943390957e-06,-0.0002134790982264826
downstream_deterministic,raw,lead_country=GL,5.208865749949702e-06,4.800039098500293e-06,-0.00018275194417306762
downstream_deterministic,raw,lead_country=GM,1.4975489031105393e-05,2.007289077554668e-05,0.0012176816843416434
downstream_deterministic,raw,lead_country=GN,1.432438081236168e-05,1.003644538777334e-05,-0.0012286267153288686
downstream_deterministic,raw,lead_country=GP,1.0417731499899404e-05,1.3963750104728126e-05,0.0010156139659770363
downstream_deterministic,raw,lead_country=GQ,0.0,1.3091015723182617e-06,0.0016180873190699146
downstream_deterministic,raw,lead_country=GR,0.0030634641691891684,0.00344162803362471,0.006641682704880984
downstream_deterministic,raw,lead_country=GT,3.776427668713534e-05,5.192769570195772e-05,0.0021150288485420987
downstream_deterministic,raw,lead_country=GU,1.3673272593617967e-05,1.789105482168291e-05,0.0010617062374921743
downstream_deterministic,raw,lead_country=GW,3.2555410937185638e-06,2.6182031446365234e-06,-0.0003719014790553618
downstream_deterministic,raw,lead_country=GY,1.953324656231138e-05,7.4182422431368166e-06,-0.003300279397911582
downstream_deterministic,raw,lead_country=HK,0.0016010751098907896,0.002197108805540816,0.013690545867075118
downstream_deterministic,raw,lead_country=HN,1.3022164374874255e-05,1.570921886781914e-05,0.0007089512147092389
downstream_deterministic,raw,lead_country=HR,0.0014864800633918962,0.0009922989918172424,-0.014046308514241573
downstream_deterministic,raw,lead_country=HT,1.3022164374874255e-06,4.3636719077275396e-06,0.0018189038137597327
downstream_deterministic,raw,lead_country=HU,0.00231664304229013,0.0020657622811182173,-0.005365423211291426
downstream_deterministic,raw,lead_country=ID,0.008286654299951231,0.0037728307314212305,-0.058330154797869106
downstream_deterministic,raw,lead_country=IE,0.002234603406728422,0.003245699164967744,0.01934288105095679
downstream_deterministic,raw,lead_country=IL,0.0033786005470611254,0.004505491244728685,0.01798441060742484
downstream_deterministic,raw,lead_country=IM,8.464406843668266e-06,7.4182422431368166e-06,-0.00037124044107069337
downstream_deterministic,raw,lead_country=IN,0.0556319884259003,0.04167568492194264,-0.06490395135548177
downstream_deterministic,raw,lead_country=IQ,0.0019350936261063143,0.0006715691065992683,-0.03502725020492228
downstream_deterministic,raw,lead_country=IR,0.017611826208798687,0.015717946211634595,-0.014794912108550558
downstream_deterministic,raw,lead_country=IS,0.00016082373002969705,0.00020160164213701233,0.003029497079414333
downstream_deterministic,raw,lead_country=IT,0.016534893214996585,0.021296900745664257,0.03496148196032172
downstream_deterministic,raw,lead_country=JE,0.0,3.927304716954785e-06,0.0028026131166244473
downstream_deterministic,raw,lead_country=JM,0.00010157288212401918,6.894601614209512e-05,-0.003533648038850212
